Well,Temperature,Value
J09,93,10117.43939
J09,94,9485.090909
J09,95,8884.621212
J10,26,3881.984848
J10,27,3876.606061
J10,28,3886.712121
J10,29,3884.606061
J10,30,3874.863636
J10,31,3864.409091
J10,32,3854.545455
J10,33,3876.863636
J10,34,3821.515152
J10,35,3804.833333
J10,36,3782.954545
J10,37,3789.681818
J10,38,3816.636364
J10,39,3860.772727
J10,40,4010.333333
J10,41,4222.681818
J10,42,4645.121212
J10,43,5425.863636
J10,44,6946.515152
J10,45,9210.772727
J10,46,12870.59091
J10,47,16660.07576
J10,48,20389.71212
J10,49,23036.5303
J10,50,25698.74242
J10,51,27431.93939
J10,52,29186.78788
J10,53,30393.95455
J10,54,31757.95455
J10,55,32408.15152
J10,56,33168.19697
J10,57,33705.36364
J10,58,33936.66667
J10,59,34390.77273
J10,60,34247.54545
J10,61,33937.87879
J10,62,33281.84848
J10,63,32962.09091
J10,64,32209.16667
J10,65,31348.86364
J10,66,30562.33333
J10,67,29782.12121
J10,68,28983.43939
J10,69,28008.19697
J10,70,27330.87879
J10,71,26491.15152
J10,72,25514.57576
J10,73,24545.39394
J10,74,23751.68182
J10,75,22976.27273
J10,76,22117.90909
J10,77,21269.42424
J10,78,20523.24242
J10,79,19747.56061
J10,80,18907.39394
J10,81,18173.31818
J10,82,17409.80303
J10,83,16641.19697
J10,84,15833.01515
J10,85,15135.9697
J10,86,14378.25758
J10,87,13681.27273
J10,88,12935.37879
J10,89,12298.98485
J10,90,11588.10606
J10,91,10925.21212
J10,92,10314.0303
J10,93,9707.181818
J10,94,9106.560606
J10,95,8547.757576
J11,26,3852.818182
J11,27,4016.424242
J11,28,4084.333333
J11,29,4147.69697
J11,30,4155.681818
J11,31,4154.727273
J11,32,4135.636364
J11,33,4137.787879
J11,34,4104.939394
J11,35,4125.545455
J11,36,4129.772727
J11,37,4144.954545
J11,38,4199.80303
J11,39,4271.742424
J11,40,4451.484848
J11,41,4705.257576
J11,42,5198.166667
J11,43,6142.121212
J11,44,7910.287879
J11,45,10584.98485
J11,46,14716.36364
J11,47,18829.0303
J11,48,22877.28788
J11,49,25522.07576
J11,50,28205.5
J11,51,29845.07576
J11,52,31462.51515
J11,53,32373.19697
J11,54,33196.12121
J11,55,33712.22727
J11,56,34123.59091
J11,57,34302.9697
J11,58,34268.4697
J11,59,34292.51515
J11,60,34226.01515
J11,61,33928.5
J11,62,33538
J11,63,33384.43939
J11,64,32813.84848
J11,65,32043.39394
J11,66,31350.42424
J11,67,30591.01515
J11,68,29864.69697
J11,69,28961.83333
J11,70,28294.65152
J11,71,27451.45455
J11,72,26489.80303
J11,73,25552.5
J11,74,24697.60606
J11,75,23954.68182
J11,76,23060.54545
J11,77,22182.95455
J11,78,21424.21212
J11,79,20613.59091
J11,80,19793
J11,81,19056.24242
J11,82,18289
J11,83,17487.63636
J11,84,16686.40909
J11,85,15935.01515
J11,86,15178.06061
J11,87,14467.56061
J11,88,13706.77273
J11,89,13029.42424
J11,90,12305.36364
J11,91,11634.12121
J11,92,10966.89394
J11,93,10320.19697
J11,94,9697.5
J11,95,9114.924242
J12,26,5426.333333
J12,27,6347.151515
J12,28,6934.606061
J12,29,8097.484848
J12,30,8943.090909
J12,31,9354.015152
J12,32,9431.19697
J12,33,9231.454545
J12,34,8946.515152
J12,35,8889.878788
J12,36,8806.106061
J12,37,8691.863636
J12,38,8525.80303
J12,39,8439.575758
J12,40,8484.272727
J12,41,8526.363636
J12,42,8671.075758
J12,43,9113.666667
J12,44,10376.34848
J12,45,12206.24242
J12,46,16023.16667
J12,47,20304.37879
J12,48,23166.63636
J12,49,25683.92424
J12,50,28281.25758
J12,51,29698.16667
J12,52,30754.10606
J12,53,31590.15152
J12,54,32023.22078
J12,55,32239.63636
J12,56,32494.54545
J12,57,32224.5
J12,58,32071.69697
J12,59,32084.38961
J12,60,31832.63636
J12,61,31522.95455
J12,62,30485.95455
J12,63,30855.34848
J12,64,30189.19697
J12,65,29741.63636
J12,66,29137.43939
J12,67,28773.66667
J12,68,28168.84848
J12,69,27406.24242
J12,70,27274.07576
J12,71,26670.01515
J12,72,25748.92424
J12,73,24794.4697
J12,74,24112.95455
J12,75,23496.36364
J12,76,22668.86364
J12,77,21781.5
J12,78,21042.71212
J12,79,20176.66667
J12,80,19389.42424
J12,81,18673.07576
J12,82,17928.78788
J12,83,17129.63636
J12,84,16432.21212
J12,85,15675.77273
J12,86,15048.27273
J12,87,14309.06061
J12,88,13685.68182
J12,89,12919.36364
J12,90,12323.4697
J12,91,11695.56061
J12,92,11162.79221
J12,93,10423.31818
J12,94,9858.151515
J12,95,9365.19697
J13,26,3957.287879
J13,27,4077.69697
J13,28,4230.090909
J13,29,4278.428571
J13,30,4280.935065
J13,31,4272.393939
J13,32,4247.19697
J13,33,4229.25974
J13,34,4188.136364
J13,35,4187.5
J13,36,4189.666667
J13,37,4193.878788
J13,38,4241.242424
J13,39,4304.121212
J13,40,4469.348485
J13,41,4753.060606
J13,42,5266.136364
J13,43,6298.484848
J13,44,8280.454545
J13,45,11319.33333
J13,46,15548.22078
J13,47,20479.07576
J13,48,25001.4697
J13,49,27823.80303
J13,50,30269.19697
J13,51,31930.98485
J13,52,33216.21212
J13,53,34159.22078
J13,54,34589.0303
J13,55,34867.77273
J13,56,34937.5
J13,57,34817.13636
J13,58,34436.66667
J13,59,34154.53247
J13,60,33598.48485
J13,61,32973.13636
J13,62,32346.51515
J13,63,31762.22727
J13,64,31048.78788
J13,65,30252.45455
J13,66,29509.93506
J13,67,28730.4697
J13,68,28040.5303
J13,69,27237.68182
J13,70,26543.01515
J13,71,25717.10606
J13,72,24851.28788
J13,73,24037.87879
J13,74,23206.80303
J13,75,22432.59091
J13,76,21648.60606
J13,77,20820.59091
J13,78,20068.5
J13,79,19291.27273
J13,80,18528.60606
J13,81,17866.83117
J13,82,17030.5
J13,83,16272.27273
J13,84,15532.01515
J13,85,14813.87879
J13,86,14121.27273
J13,87,13410.12121
J13,88,12717.25758
J13,89,12076
J13,90,11421.62121
J13,91,10813.88312
J13,92,10206.57576
J13,93,9602.924242
J13,94,9055.19697
J13,95,8507.439394
J14,26,4587.181818
J14,27,4578.350649
J14,28,4569.984848
J14,29,4645.896104
J14,30,4707.103896
J14,31,4720.878788
J14,32,4693.878788
J14,33,4628.532468
J14,34,4538.636364
J14,35,4534.333333
J14,36,4502.545455
J14,37,4490.075758
J14,38,4510.015152
J14,39,4630.454545
J14,40,4720.948052
J14,41,5065.227273
J14,42,5510.469697
J14,43,6632.060606
J14,44,8643.924242
J14,45,11738.5
J14,46,16019.38961
J14,47,20960.18182
J14,48,25183.31169
J14,49,28663.23377
J14,50,30981.48485
J14,51,32684.86364
J14,52,33931.02597
J14,53,35025.5974
J14,54,35595.81818
J14,55,35925.54545
J14,56,36227.81818
J14,57,36255.27273
J14,58,36104.36364
J14,59,35826.78788
J14,60,35505.30303
J14,61,34963.66667
J14,62,34411.16667
J14,63,33954.36364
J14,64,33083.83333
J14,65,32221.4026
J14,66,31198.28788
J14,67,30501.4697
J14,68,29632.0303
J14,69,28667.84848
J14,70,27893.13636
J14,71,27012.36364
J14,72,25931.31818
J14,73,24955.75758
J14,74,24039.43939
J14,75,23346.19481
J14,76,22264.28788
J14,77,21347.92424
J14,78,20513.90909
J14,79,19642.19697
J14,80,18865.24242
J14,81,18100.97403
J14,82,17260.9697
J14,83,16462.90909
J14,84,15693.0303
J14,85,14950.12121
J14,86,14210.39394
J14,87,13524.5974
J14,88,12773
J14,89,12134.98485
J14,90,11528.63636
J14,91,10848.93506
J14,92,10215.43939
J14,93,9624.772727
J14,94,9076.787879
J14,95,8601.558442
J15,26,4570.922078
J15,27,4669.984848
J15,28,4697.311688
J15,29,4748.333333
J15,30,4794.337662
J15,31,4790.257576
J15,32,4742.038961
J15,33,4759.530303
J15,34,4641.106061
J15,35,4647.424242
J15,36,4668.727273
J15,37,4606.181818
J15,38,4687.575758
J15,39,4752.948052
J15,40,4874.121212
J15,41,5127.621212
J15,42,5668.560606
J15,43,6722.19697
J15,44,8647.378788
J15,45,11964.11688
J15,46,16135.09091
J15,47,20512.83333
J15,48,24809.94805
J15,49,28260.76623
J15,50,30486.69697
J15,51,32429.7013
J15,52,33669.66667
J15,53,34887.41558
J15,54,35565.66667
J15,55,35956.48485
J15,56,36214.65152
J15,57,36205.84848
J15,58,36065.94805
J15,59,35749.95455
J15,60,35493
J15,61,34914.84848
J15,62,34374.87879
J15,63,33750.51515
J15,64,33025.89394
J15,65,32217.8961
J15,66,31366.9697
J15,67,30672.45455
J15,68,29921.62121
J15,69,29133.84848
J15,70,28369.09091
J15,71,27521.10606
J15,72,26583.5
J15,73,25702.71212
J15,74,24821.83333
J15,75,24117.36364
J15,76,23146.07576
J15,77,22272.60606
J15,78,21412.45455
J15,79,20645.56061
J15,80,19873.49351
J15,81,19024.69697
J15,82,18357.24242
J15,83,17580.51515
J15,84,16795.57576
J15,85,16011.95455
J15,86,15278.81818
J15,87,14569.03896
J15,88,13780.57576
J15,89,13205.37662
J15,90,12491.42424
J15,91,11836.48052
J15,92,11168.39394
J15,93,10576.33333
J15,94,9991.25974
J15,95,9450.030303
J16,26,4066.454545
J16,27,4163.333333
J16,28,4206.857143
J16,29,4242.393939
J16,30,4234.012987
J16,31,4208.060606
J16,32,4182.662338
J16,33,4157.393939
J16,34,4101.757576
J16,35,4085.818182
J16,36,4081.712121
J16,37,4085.5
J16,38,4145.924242
J16,39,4239.571429
J16,40,4411.242424
J16,41,4708.575758
J16,42,5300.969697
J16,43,6482.545455
J16,44,8736.484848
J16,45,12473.27273
J16,46,17298.18182
J16,47,22981.42857
J16,48,27433.21212
J16,49,30828.55844
J16,50,33208.09091
J16,51,34857.87013
J16,52,35783.62121
J16,53,36440.94805
J16,54,36665.48485
J16,55,36733.5303
J16,56,36646.84848
J16,57,36425.48485
J16,58,35862.36364
J16,59,35316.89394
J16,60,34823.25758
J16,61,34101.63636
J16,62,33423.37879
J16,63,32816.48485
J16,64,31948.98485
J16,65,31230.37662
J16,66,30354.30303
J16,67,29639.24242
J16,68,28846.56061
J16,69,28024.95455
J16,70,27348.13636
J16,71,26511.59091
J16,72,25618.13636
J16,73,24743.72727
J16,74,23994.02597
J16,75,23220.24242
J16,76,22428.43939
J16,77,21591.93939
J16,78,20772.39394
J16,79,20031.86364
J16,80,19235.44156
J16,81,18391.71212
J16,82,17641.92424
J16,83,16850.9697
J16,84,16075.72727
J16,85,15339.16667
J16,86,14585.27273
J16,87,13885.92208
J16,88,13122.66667
J16,89,12466.12987
J16,90,11798.83333
J16,91,11185.62338
J16,92,10574.86364
J16,93,9963.772727
J16,94,9366.155844
J16,95,8801.69697
J17,26,1138.168831
J17,27,1166.075758
J17,28,1133.064935
J17,29,1113.848485
J17,30,1113.779221
J17,31,1119.30303
J17,32,1103.545455
J17,33,1106.515152
J17,34,1100.848485
J17,35,1088.909091
J17,36,1084.166667
J17,37,1092.772727
J17,38,1076.909091
J17,39,1095.12987
J17,40,1078.560606
J17,41,1093.560606
J17,42,1072.606061
J17,43,1104.833333
J17,44,1115.863636
J17,45,1151.363636
J17,46,1145.409091
J17,47,1124.506494
J17,48,1150.106061
J17,49,1158.805195
J17,50,1148.757576
J17,51,1161.623377
J17,52,1161.272727
J17,53,1151.428571
J17,54,1150.121212
J17,55,1155.090909
J17,56,1146.348485
J17,57,1151.121212
J17,58,1155.506494
J17,59,1151.424242
J17,60,1144.545455
J17,61,1149.712121
J17,62,1164.439394
J17,63,1137.337662
J17,64,1150.515152
J17,65,1141.103896
J17,66,1163.121212
J17,67,1138
J17,68,1150.772727
J17,69,1146.469697
J17,70,1119.166667
J17,71,1104.80303
J17,72,1097.590909
J17,73,1131.772727
J17,74,1096.116883
J17,75,1083.712121
J17,76,1068.151515
J17,77,1039.136364
J17,78,1042.363636
J17,79,1013.742424
J17,80,996.8051948
J17,81,1006.439394
J17,82,986.3030303
J17,83,978.030303
J17,84,978.2878788
J17,85,971.8181818
J17,86,982.0909091
J17,87,962.1948052
J17,88,983.8181818
J17,89,953.7532468
J17,90,962.3636364
J17,91,964.0649351
J17,92,958.6515152
J17,93,946.2575758
J17,94,953.3766234
J17,95,951.0757576
J18,26,2462.402597
J18,27,2502.681818
J18,28,2507.831169
J18,29,2570.893939
J18,30,2605.415584
J18,31,2551.121212
J18,32,2531.662338
J18,33,2568.575758
J18,34,2493.666667
J18,35,2570
J18,36,2546.939394
J18,37,2444.681818
J18,38,2529.584416
J18,39,2479.844156
J18,40,2488.681818
J18,41,2455.348485
J18,42,2514.984848
J18,43,2537.80303
J18,44,2555.623377
J18,45,2570.324675
J18,46,2594.015152
J18,47,2553.428571
J18,48,2574.333333
J18,49,2613.831169
J18,50,2537.69697
J18,51,2499.805195
J18,52,2439.575758
J18,53,2493.480519
J18,54,2456.30303
J18,55,2423.272727
J18,56,2388.469697
J18,57,2289.25974
J18,58,2231.506494
J18,59,2216.590909
J18,60,2211.378788
J18,61,2156.954545
J18,62,2119.606061
J18,63,2121.493506
J18,64,2083.121212
J18,65,2059.753247
J18,66,1992.863636
J18,67,2012.5
J18,68,1981.136364
J18,69,1957.833333
J18,70,2007.298701
J18,71,2004.424242
J18,72,1951.742424
J18,73,1897.467532
J18,74,1908.246753
J18,75,1896.712121
J18,76,1904.560606
J18,77,1849.469697
J18,78,1853.969697
J18,79,1839.155844
J18,80,1860.74026
J18,81,1838.818182
J18,82,1851.878788
J18,83,1833.969697
J18,84,1825.348485
J18,85,1847.545455
J18,86,1835.69697
J18,87,1847.116883
J18,88,1835.469697
J18,89,1818.61039
J18,90,1817.287879
J18,91,1896.844156
J18,92,1874.954545
J18,93,1855.848485
J18,94,1867.662338
J18,95,1859.363636
J19,26,1683.402597
J19,27,1691.106061
J19,28,1697.090909
J19,29,1703.30303
J19,30,1715.181818
J19,31,1696.378788
J19,32,1674.376623
J19,33,1691.590909
J19,34,1664.545455
J19,35,1680.909091
J19,36,1676.779221
J19,37,1656.102273
J19,38,1660.954545
J19,39,1645.636364
J19,40,1643.424242
J19,41,1637.681818
J19,42,1646.560606
J19,43,1661.428571
J19,44,1668.651515
J19,45,1686.597403
J19,46,1705.333333
J19,47,1679.766234
J19,48,1698.424242
J19,49,1756
J19,50,1693.606061
J19,51,1669.168831
J19,52,1643.090909
J19,53,1656.220779
J19,54,1638.530303
J19,55,1621.19697
J19,56,1596.579545
J19,57,1571.909091
J19,58,1541.844156
J19,59,1527.363636
J19,60,1527.333333
J19,61,1500.166667
J19,62,1499.701299
J19,63,1488.659091
J19,64,1477.681818
J19,65,1466.922078
J19,66,1449.545455
J19,67,1450.848485
J19,68,1439.818182
J19,69,1437.806818
J19,70,1445.651515
J19,71,1447.922078
J19,72,1445.19697
J19,73,1428.454545
J19,74,1433.441558
J19,75,1439.181818
J19,76,1437.666667
J19,77,1452.015152
J19,78,1444.428571
J19,79,1453.318182
J19,80,1450.974026
J19,81,1444.469697
J19,82,1445.69697
J19,83,1444.151515
J19,84,1438.022727
J19,85,1433.298701
J19,86,1423.166667
J19,87,1422.649351
J19,88,1411.015152
J19,89,1416.558442
J19,90,1410.742424
J19,91,1390.402597
J19,92,1390.848485
J19,93,1391.121212
J19,94,1380.701299
J19,95,1381.045455
J20,26,2002.207792
J20,27,2017.681818
J20,28,2016.909091
J20,29,2038.984848
J20,30,2058.363636
J20,31,2021.651515
J20,32,2027.233766
J20,33,2038.484848
J20,34,1995.969697
J20,35,2024.662338
J20,36,2035.575758
J20,37,1991.897727
J20,38,1996.727273
J20,39,1978.649351
J20,40,1990.757576
J20,41,1963.287879
J20,42,2003.545455
J20,43,1995.863636
J20,44,1997.378788
J20,45,2012.805195
J20,46,2030.878788
J20,47,2003.584416
J20,48,2012.939394
J20,49,2048.441558
J20,50,2014.212121
J20,51,1985.935065
J20,52,1974.181818
J20,53,1984.038961
J20,54,1968.30303
J20,55,1949.571429
J20,56,1923.25974
J20,57,1896.363636
J20,58,1868.181818
J20,59,1861.590909
J20,60,1849.575758
J20,61,1843.571429
J20,62,1844.714286
J20,63,1812.207792
J20,64,1801.666667
J20,65,1779.896104
J20,66,1778.636364
J20,67,1751.030303
J20,68,1753.363636
J20,69,1734.402597
J20,70,1721.227273
J20,71,1712.170455
J20,72,1681.922078
J20,73,1682.151515
J20,74,1668.467532
J20,75,1646.151515
J20,76,1646
J20,77,1613.969697
J20,78,1611.738636
J20,79,1611.439394
J20,80,1605.584416
J20,81,1602.090909
J20,82,1607.090909
J20,83,1591.792208
J20,84,1579.896104
J20,85,1596.155844
J20,86,1584.727273
J20,87,1593.220779
J20,88,1585.742424
J20,89,1571.090909
J20,90,1567.30303
J20,91,1590.636364
J20,92,1585.363636
J20,93,1584.038961
J20,94,1571.246753
J20,95,1570.939394
J21,26,1174.142857
J21,27,1186.545455
J21,28,1173.493506
J21,29,1165.651515
J21,30,1163.974026
J21,31,1164.848485
J21,32,1147.896104
J21,33,1160.30303
J21,34,1149.212121
J21,35,1146.113636
J21,36,1134.064935
J21,37,1141.051948
J21,38,1128.742424
J21,39,1139.727273
J21,40,1121.909091
J21,41,1131.636364
J21,42,1128.545455
J21,43,1151.194805
J21,44,1165.393939
J21,45,1195.194805
J21,46,1192.287879
J21,47,1167.883117
J21,48,1211.166667
J21,49,1241.324675
J21,50,1211.742424
J21,51,1200.428571
J21,52,1204.924242
J21,53,1182.792208
J21,54,1189.666667
J21,55,1175.909091
J21,56,1166.831169
J21,57,1152.121212
J21,58,1137.74026
J21,59,1127.954545
J21,60,1123.272727
J21,61,1117.402597
J21,62,1121.779221
J21,63,1106.506494
J21,64,1100.712121
J21,65,1092.155844
J21,66,1091.257576
J21,67,1085.61039
J21,68,1081.493506
J21,69,1075.493506
J21,70,1072.227273
J21,71,1074.306818
J21,72,1061.506494
J21,73,1065.393939
J21,74,1062.935065
J21,75,1051.575758
J21,76,1048.515152
J21,77,1042.324675
J21,78,1038.064935
J21,79,1024.924242
J21,80,1011.896104
J21,81,1013.590909
J21,82,995.1948052
J21,83,994.5194805
J21,84,999.7012987
J21,85,987.6883117
J21,86,992.2424242
J21,87,977.1428571
J21,88,989.1363636
J21,89,966.7922078
J21,90,978.3030303
J21,91,978.8961039
J21,92,973.6212121
J21,93,958.6753247
J21,94,967.2077922
J21,95,962.7878788
J22,26,1348.948052
J22,27,1343.651515
J22,28,1343.909091
J22,29,1334.954545
J22,30,1326.194805
J22,31,1329.333333
J22,32,1329.974026
J22,33,1321.298701
J22,34,1317.136364
J22,35,1309.840909
J22,36,1307.038961
J22,37,1315.623377
J22,38,1299.621212
J22,39,1302.402597
J22,40,1302.878788
J22,41,1293.606061
J22,42,1285.792208
J22,43,1283.272727
J22,44,1277.984848
J22,45,1280
J22,46,1275.090909
J22,47,1274.597403
J22,48,1270.651515
J22,49,1268.831169
J22,50,1269.863636
J22,51,1275.467532
J22,52,1273.106061
J22,53,1263.116883
J22,54,1263.242424
J22,55,1263.142857
J22,56,1261.207792
J22,57,1269.560606
J22,58,1267.688312
J22,59,1268
J22,60,1255.075758
J22,61,1255.207792
J22,62,1257.142857
J22,63,1250.675325
J22,64,1254.787879
J22,65,1248.571429
J22,66,1249.393939
J22,67,1248.623377
J22,68,1247.805195
J22,69,1246.298701
J22,70,1237.831169
J22,71,1237.12987
J22,72,1243.012987
J22,73,1239.424242
J22,74,1241.896104
J22,75,1249.378788
J22,76,1246.80303
J22,77,1273.428571
J22,78,1260.701299
J22,79,1268.393939
J22,80,1274.779221
J22,81,1268.909091
J22,82,1269.340909
J22,83,1280.948052
J22,84,1275.181818
J22,85,1259.974026
J22,86,1257.060606
J22,87,1258.532468
J22,88,1242.363636
J22,89,1263.558442
J22,90,1248.969697
J22,91,1218.428571
J22,92,1224.80303
J22,93,1227.493506
J22,94,1222.116883
J22,95,1220.757576
J23,26,21910.66234
J23,27,30426.38961
J23,28,39210.71429
J23,29,42716.22727
J23,30,45506.71429
J23,31,49177.84848
J23,32,53087.76623
J23,33,51860.28571
J23,34,53921.18182
J23,35,54235.50649
J23,36,54398.20779
J23,37,54500.94805
J23,38,53913.21212
J23,39,53861.89773
J23,40,53228.60606
J23,41,53620.87879
J23,42,52660.12987
J23,43,52972.24675
J23,44,53916.10606
J23,45,55324.67532
J23,46,57223.57143
J23,47,60017.50649
J23,48,62121.0303
J23,49,63011.51948
J23,50,64686.66667
J23,51,65415.76623
J23,52,65529.81818
J23,53,65535
J23,54,65535
J23,55,65535
J23,56,65535
J23,57,65535
J23,58,65535
J23,59,65535
J23,60,65535
J23,61,65532.88312
J23,62,65430.19481
J23,63,65349.79221
J23,64,64759.24242
J23,65,64001.29545
J23,66,62634.04545
J23,67,61851.77922
J23,68,60839.38961
J23,69,58846.71429
J23,70,58611.05195
J23,71,57583.87013
J23,72,55645.92208
J23,73,54404.43939
J23,74,52951.23864
J23,75,51161.40909
J23,76,50987.87879
J23,77,48622.66234
J23,78,47807.48052
J23,79,46602.60606
J23,80,45520.32468
J23,81,44727.46753
J23,82,43499.09091
J23,83,42209.90909
J23,84,41333.02597
J23,85,40674.27273
J23,86,39846.18182
J23,87,38619.67045
J23,88,37990.36364
J23,89,36527.76623
J23,90,35993.42424
J23,91,35601.03409
J23,92,34584.51515
J23,93,33458.49351
J23,94,32662
J23,95,31794.68831
J24,26,3738.818182
J24,27,3777.766234
J24,28,3799.727273
J24,29,3814.757576
J24,30,3857.181818
J24,31,3894.878788
J24,32,3910.079545
J24,33,3910.727273
J24,34,3890.233766
J24,35,3865.194805
J24,36,3829.493506
J24,37,3784.142857
J24,38,3763.376623
J24,39,3761.584416
J24,40,3781.545455
J24,41,3867.742424
J24,42,4067.324675
J24,43,4469.376623
J24,44,5139.666667
J24,45,6240.363636
J24,46,8275.441558
J24,47,10435.94805
J24,48,12968.59091
J24,49,15316.58442
J24,50,17279.93939
J24,51,19026.41558
J24,52,20759.22078
J24,53,22104.94805
J24,54,23327.65152
J24,55,24396.5974
J24,56,25064.44156
J24,57,25502.25758
J24,58,25977.98864
J24,59,26489.80303
J24,60,26941.01515
J24,61,27228.62338
J24,62,27377.7013
J24,63,27545.32468
J24,64,27535.01515
J24,65,27457.93182
J24,66,27314.60606
J24,67,27128.74026
J24,68,26788.19481
J24,69,26312.2987
J24,70,25930.79221
J24,71,25317.09091
J24,72,24595.33766
J24,73,23919.36364
J24,74,23143.98701
J24,75,22322.24242
J24,76,21705.16667
J24,77,20754.1039
J24,78,20042.61039
J24,79,19260.92424
J24,80,18606.07955
J24,81,17811.55844
J24,82,16997.03896
J24,83,16187.16883
J24,84,15467
J24,85,14850.74026
J24,86,14141.76623
J24,87,13471.38961
J24,88,12858.98485
J24,89,12242.5
J24,90,11537.76623
J24,91,10939.02597
J24,92,10328.75758
J24,93,9799.87013
J24,94,9216.168831
J24,95,8693.74026
K01,26,3509.515152
K01,27,3481.727273
K01,28,3427.424242
K01,29,3395.939394
K01,30,3379.454545
K01,31,3380.742424
K01,32,3386.257576
K01,33,3369.848485
K01,34,3376.560606
K01,35,3387.272727
K01,36,3389.909091
K01,37,3404.121212
K01,38,3443.378788
K01,39,3486.878788
K01,40,3612.060606
K01,41,3825.893939
K01,42,4171.212121
K01,43,4831.227273
K01,44,6057.833333
K01,45,7991.242424
K01,46,11090.42424
K01,47,14357.72727
K01,48,17769.83333
K01,49,20028.37879
K01,50,22187.92424
K01,51,23610.12121
K01,52,24886.95455
K01,53,25651.51515
K01,54,26537.33333
K01,55,26952.51515
K01,56,27319.54545
K01,57,27900.5
K01,58,28184.74242
K01,59,28461.69697
K01,60,28611.93939
K01,61,28526.28788
K01,62,28438.81818
K01,63,28035.93939
K01,64,27605.22727
K01,65,26978.0303
K01,66,26236.98485
K01,67,25535.80303
K01,68,24840.0303
K01,69,24194.48485
K01,70,23557.9697
K01,71,22883.13636
K01,72,22095.12121
K01,73,21379.10606
K01,74,20735.83333
K01,75,19990.22727
K01,76,19070.63636
K01,77,18479.81818
K01,78,17908.54545
K01,79,17264.5
K01,80,16520.12121
K01,81,15796.27273
K01,82,15032.34848
K01,83,14507.27273
K01,84,13821.56061
K01,85,13176.09091
K01,86,12550.10606
K01,87,11860.43939
K01,88,11284.78788
K01,89,10668.0303
K01,90,10109.90909
K01,91,9507.5
K01,92,8961.818182
K01,93,8419.924242
K01,94,7908.636364
K01,95,7375.5
K02,26,3394.439394
K02,27,3378.651515
K02,28,3372.318182
K02,29,3377.787879
K02,30,3389.333333
K02,31,3380.772727
K02,32,3367.621212
K02,33,3361.924242
K02,34,3358.015152
K02,35,3364.651515
K02,36,3353.060606
K02,37,3342.5
K02,38,3387.424242
K02,39,3427.666667
K02,40,3537.454545
K02,41,3715.060606
K02,42,4033.424242
K02,43,4599.939394
K02,44,5680.272727
K02,45,7418.424242
K02,46,10237.13636
K02,47,13235.66667
K02,48,16429.31818
K02,49,18611.86364
K02,50,20842.92424
K02,51,22388.87879
K02,52,24007.09091
K02,53,25078.98485
K02,54,26359.07576
K02,55,27053.39394
K02,56,27565.66667
K02,57,28260.69697
K02,58,28629.83333
K02,59,28994.59091
K02,60,29129.4697
K02,61,28940.77273
K02,62,28712.06061
K02,63,28150.18182
K02,64,27588.48485
K02,65,26912.62121
K02,66,26252.5
K02,67,25447.30303
K02,68,24843.68182
K02,69,24139.51515
K02,70,23432.12121
K02,71,22678.78788
K02,72,21892.84848
K02,73,21166.86364
K02,74,20451.10606
K02,75,19759.56061
K02,76,18981.69697
K02,77,18399.13636
K02,78,17685.18182
K02,79,16978.45455
K02,80,16305.83333
K02,81,15578.4697
K02,82,14850.43939
K02,83,14197.36364
K02,84,13502.9697
K02,85,12817.75758
K02,86,12198.42424
K02,87,11582.78788
K02,88,11027.9697
K02,89,10452.22727
K02,90,9869.257576
K02,91,9285.893939
K02,92,8737.272727
K02,93,8207.954545
K02,94,7747.242424
K02,95,7281.909091
K03,26,4908.075758
K03,27,4847.681818
K03,28,4824.242424
K03,29,4714.545455
K03,30,4589.878788
K03,31,4590.863636
K03,32,4507.393939
K03,33,4484.348485
K03,34,4454.666667
K03,35,4389.333333
K03,36,4402.772727
K03,37,4376.530303
K03,38,4341.393939
K03,39,4406.969697
K03,40,4565.833333
K03,41,4687.015152
K03,42,5032.984848
K03,43,5774.787879
K03,44,7142.80303
K03,45,9333.863636
K03,46,12787.13636
K03,47,16356.57576
K03,48,19911.27273
K03,49,22157.60606
K03,50,24291.9697
K03,51,25582.95455
K03,52,26862.54545
K03,53,27477.07576
K03,54,28378.39394
K03,55,28679.71212
K03,56,28757
K03,57,28994.0303
K03,58,29027.43939
K03,59,29131.21212
K03,60,29157.51515
K03,61,28992.19697
K03,62,28802.12121
K03,63,28450.86364
K03,64,28013.48485
K03,65,27397.75758
K03,66,26885.69697
K03,67,26059
K03,68,25493.81818
K03,69,24787.90909
K03,70,24129.13636
K03,71,23375.63636
K03,72,22573.39394
K03,73,21778.84848
K03,74,21042.34848
K03,75,20274.9697
K03,76,19482.98485
K03,77,18829.95455
K03,78,18126.13636
K03,79,17466.84848
K03,80,16768.68182
K03,81,16078.06061
K03,82,15344.77273
K03,83,14686.34848
K03,84,14014.13636
K03,85,13334.93939
K03,86,12672.98485
K03,87,12010.90909
K03,88,11441.21212
K03,89,10861.19697
K03,90,10264.48485
K03,91,9715.409091
K03,92,9158.106061
K03,93,8719.121212
K03,94,8284.621212
K03,95,7868.742424
K04,26,3686.242424
K04,27,3702.878788
K04,28,3673.924242
K04,29,3636
K04,30,3563.5
K04,31,3533.287879
K04,32,3495.075758
K04,33,3471.484848
K04,34,3450.636364
K04,35,3422.651515
K04,36,3434.227273
K04,37,3415.621212
K04,38,3420.515152
K04,39,3485.80303
K04,40,3596.469697
K04,41,3758
K04,42,4092.833333
